"","date","locality","startTime","endTime","windowCount","window","plantID","plantSpecies","pollinatorSpecies","pollinatorID","inflorescencesVisited","Inflorescences total","notes","observers","year","month","day","treatment"
"797",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"798",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"799",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"800",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"801",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"802",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"803",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"804",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"805",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,12,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"806",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"807",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"808",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"809",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"810",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"811",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"812",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"813",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"814",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"5",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"815",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"816",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"7",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"817",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"818",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"7",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"819",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,14,NA,"Conocarpus erectus","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"820",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,3,NA,"Conocarpus erectus","Centris decolorata",NA,"2",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"821",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,17,NA,"Gossypium hirsutum","Apis mellifera",NA,"2",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"822",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,17,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"823",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,17,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"824",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,17,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"825",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,4,NA,"Thespesia populnea","Anthracothorax viridis",NA,"9",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"826",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,13,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"827",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,13,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"828",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,13,NA,"Thespesia populnea","Apis mellifera",NA,"6",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"829",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,13,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"830",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,7,NA,"Thespesia populnea","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"831",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,7,NA,"Thespesia populnea","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"832",2014-11-01,"4",1899-12-31 08:32:00,1899-12-31 11:31:00,17,7,NA,"Thespesia populnea","Xylocopa mordax",NA,"2",NA,NA,"Joel Gonzalez",2014,11,1,"before"
"833",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Agraulis vanillae insularis",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"834",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Anthracothorax viridis",NA,"6",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"835",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Anthracothorax viridis",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"836",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Anthracothorax viridis",NA,"10",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"837",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Anthracothorax viridis",NA,"5",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"838",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Aphrissa statira cubana",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"839",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Aphrissa statira cubana",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"840",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Aphrissa statira cubana",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"841",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Apis mellifera",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"842",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Apis mellifera",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"843",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Apis mellifera",NA,"7",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"844",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"845",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"846",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"847",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"848",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"849",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"850",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"851",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Centris decolorata",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"852",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Centris decolorata",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"853",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Centris decolorata",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"854",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Centris decolorata",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"855",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Centris decolorata",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"856",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,1,NA,"Canavalia rosea","Hemiargus hanno watsoni",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"857",2014-11-02,"1",1899-12-31 08:05:00,1899-12-31 09:25:00,5,2,NA,"Crotalaria verrucosa","Apis mellifera",NA,"1",NA,NA,"Brenda Segarra",2014,11,2,"before"
"858",2014-11-02,"1",1899-12-31 08:05:00,1899-12-31 09:25:00,5,2,NA,"Crotalaria verrucosa","Ascia monuste eubotea",NA,"1",NA,NA,"Brenda Segarra",2014,11,2,"before"
"859",2014-11-02,"1",1899-12-31 08:05:00,1899-12-31 09:25:00,5,3,NA,"Crotalaria verrucosa","Ascia monuste eubotea",NA,"1",NA,NA,"Brenda Segarra",2014,11,2,"before"
"860",2014-11-02,"1",1899-12-31 08:05:00,1899-12-31 09:25:00,5,2,NA,"Crotalaria verrucosa","Xylocopa mordax",NA,"1",NA,NA,"Brenda Segarra",2014,11,2,"before"
"861",2014-11-02,"1",1899-12-31 08:05:00,1899-12-31 09:25:00,5,5,NA,"Crotalaria verrucosa","Xylocopa mordax",NA,"1",NA,NA,"Brenda Segarra",2014,11,2,"before"
"862",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Agraulis vanillae insularis",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"863",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Agraulis vanillae insularis",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"864",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Agraulis vanillae insularis",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"865",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Agraulis vanillae insularis",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"866",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"867",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"868",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"869",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Apis mellifera",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"870",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"871",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"872",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"873",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"874",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"875",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,3,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"876",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"877",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"878",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"879",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"880",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"881",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"882",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"883",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"884",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"5",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"885",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"886",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"887",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,5,NA,"Gossypium hirsutum","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"888",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Agraulis vanillae insularis",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"889",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"890",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"891",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"892",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"6",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"893",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"894",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"895",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"10",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"896",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"897",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"898",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"899",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"900",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"901",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,4,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"902",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"903",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"904",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"7",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"905",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"8",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"906",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"907",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"6",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"908",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"909",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"910",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"911",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"912",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"6",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"913",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"914",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"915",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"916",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"917",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"918",2014-11-02,"1",1899-12-31 08:05:00,1899-12-31 09:25:00,5,1,NA,"Spermacoce remota","no pollinator",NA,"1",NA,NA,"Brenda Segarra",2014,11,2,"before"
"919",2014-11-02,"1",1899-12-31 08:05:00,1899-12-31 09:25:00,5,4,NA,"Spermacoce remota","no pollinator",NA,"1",NA,NA,"Brenda Segarra",2014,11,2,"before"
"920",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Anthracothorax viridis",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"921",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"922",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"923",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"924",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"925",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"926",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"927",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"4",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"928",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"2",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"929",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"5",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"930",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"3",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"931",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
"932",2014-11-02,"4",1899-12-31 08:53:00,1899-12-31 11:07:00,6,2,NA,"Thespesia populnea","Apis mellifera",NA,"1",NA,NA,"Joel Gonzalez",2014,11,2,"before"
